gene	control	bpa_at_50	bpa_at_5000
ENSMUSG00000063268	9.64733333333333	9.64283333333333	9.85816666666667
ENSMUSG00000046031	6.0385	6.15533333333333	6.54616666666667
ENSMUSG00000033065	10.0195	9.728	9.862
ENSMUSG00000042298	2.45405555555556	2.49251851851852	2.43942592592593
ENSMUSG00000060639	5.14816666666667	5.27725	5.196625
ENSMUSG00000005813	10.0323333333333	10.2296666666667	10.1786666666667
ENSMUSG00000003269	8.38266666666667	8.256	8.22516666666667
ENSMUSG00000039089	3.34316666666667	3.39345833333333	3.35516666666667
ENSMUSG00000035504	13.2113333333333	13.2711666666667	13.3368333333333
ENSMUSG00000019883	10.5791666666667	10.9581666666667	10.6321666666667
ENSMUSG00000044791	10.8285	10.6831666666667	10.8316666666667
ENSMUSG00000041570	3.623	3.61075	3.63691666666667
ENSMUSG00000035954	1.65603125	1.6390625	1.6471875
ENSMUSG00000020580	7.14266666666667	7.3855	7.03016666666667
ENSMUSG00000078762	4.21779166666667	4.12729166666667	4.16404166666667
ENSMUSG00000106086	2.989	2.959625	2.963125
ENSMUSG00000038646	3.45646296296296	3.49948148148148	3.48444444444444
ENSMUSG00000033222	8.37833333333333	8.44683333333333	8.268
ENSMUSG00000027423	4.98529166666667	4.97104166666667	5.04658333333333
ENSMUSG00000026594	2.55401851851852	2.53225925925926	2.5355
ENSMUSG00000056749	5.68904166666667	5.597	5.48666666666667
ENSMUSG00000028565	3.03909259259259	3.00242592592593	3.03737037037037
ENSMUSG00000002733	4.35416666666667	4.30033333333333	4.29029166666667
ENSMUSG00000038301	3.81095833333333	3.92120833333333	3.95945833333333
ENSMUSG00000030505	2.15309259259259	2.16551851851852	2.13262962962963
ENSMUSG00000031934	7.039	7.14266666666667	7.15933333333333
ENSMUSG00000038080	10.454	10.624	10.4715
ENSMUSG00000033793	2.67657407407407	2.68412962962963	2.6767037037037
ENSMUSG00000020027	4.3005	4.20325	4.03325
ENSMUSG00000034659	12.4188333333333	12.4498333333333	12.448
ENSMUSG00000029797	6.46683333333333	6.606	6.55033333333333
ENSMUSG00000022180	7.02983333333333	7.19383333333333	7.2695
ENSMUSG00000026491	4.51045833333333	4.48179166666667	4.38733333333333
ENSMUSG00000024378	2.92344444444444	3.05312962962963	2.87712962962963
ENSMUSG00000023272	12.9035	13.0913333333333	12.6568333333333
ENSMUSG00000019802	3.24735185185185	3.2327962962963	3.24074074074074
ENSMUSG00000009995	4.13995833333333	4.12270833333333	4.14858333333333
ENSMUSG00000016528	4.64070833333333	4.70691666666667	4.63033333333333
ENSMUSG00000030265	2.8257962962963	2.79059259259259	2.77498148148148
ENSMUSG00000021115	3.68416666666667	3.60520833333333	3.618125
ENSMUSG00000042569	10.6173333333333	10.9618333333333	10.8246666666667
ENSMUSG00000006095	11.7633333333333	11.8151666666667	11.6755
ENSMUSG00000075703	3.04459259259259	3.01325925925926	2.97933333333333
ENSMUSG00000029924	9.603	9.64683333333333	9.56616666666667
ENSMUSG00000059890	2.23054166666667	2.20071875	2.187375
ENSMUSG00000054484	3.66504166666667	3.730875	3.69066666666667
ENSMUSG00000025219	5.82316666666667	5.80833333333333	5.83316666666667
ENSMUSG00000030584	5.7405	5.79016666666667	5.80366666666667
ENSMUSG00000024735	9.22683333333333	9.11533333333333	9.10583333333333
ENSMUSG00000016194	15.2558333333333	15.2818333333333	15.2296666666667
ENSMUSG00000033272	3.51825	3.49545833333333	3.49304166666667
ENSMUSG00000028070	12.0866666666667	12.1976666666667	12.1915
ENSMUSG00000052310	11.423	11.2261666666667	11.3546666666667
ENSMUSG00000038383	4.101	4.04870833333333	4.02329166666667
ENSMUSG00000037958	4.411375	4.35066666666667	4.3685
ENSMUSG00000024732	9.18183333333333	9.19533333333333	9.32516666666667
ENSMUSG00000064254	5.83029166666667	5.779375	5.77108333333333
ENSMUSG00000020412	4.558625	4.609125	4.47375
ENSMUSG00000026466	2.76933333333333	2.75066666666667	2.74135185185185
ENSMUSG00000050565	3.51818518518519	3.59792592592593	3.54162962962963
ENSMUSG00000047181	5.994	6.027	6.0565
ENSMUSG00000091971	2.352875	2.22625	2.14748958333333
ENSMUSG00000018677	3.82675925925926	3.81592592592593	3.81798148148148
ENSMUSG00000019579	12.0991666666667	12.2991666666667	12.2338333333333
ENSMUSG00000037242	4.40270833333333	4.40658333333333	4.347875
ENSMUSG00000020888	6.454	6.46116666666667	6.29733333333333
ENSMUSG00000044719	5.92166666666667	5.78316666666667	5.802
ENSMUSG00000004655	11.7468333333333	11.9233333333333	11.891
ENSMUSG00000024527	8.94883333333333	8.86433333333333	8.96283333333333
ENSMUSG00000022623	6.75433333333333	6.6495	6.6525
ENSMUSG00000063354	14.5011666666667	14.1455	13.9993333333333
ENSMUSG00000032038	4.85129166666667	4.65429166666667	4.83091666666667
ENSMUSG00000029101	9.314	9.609	9.61666666666667
ENSMUSG00000051335	6.58416666666667	6.7845	6.50216666666667
ENSMUSG00000030653	3.530875	3.52254166666667	3.543375
ENSMUSG00000026427	3.01101851851852	3.00746296296296	3.00498148148148
ENSMUSG00000009549	11.757	11.7206666666667	11.7853333333333
ENSMUSG00000083358	5.98166666666667	5.85383333333333	5.95866666666667
ENSMUSG00000036469	6.54066666666667	6.86583333333333	6.88166666666667
ENSMUSG00000058900	7.411	7.33733333333333	7.3175
ENSMUSG00000022040	15.866	15.6865	15.7225
ENSMUSG00000022594	6.54	6.753	6.77033333333333
ENSMUSG00000110195	3.530875	3.52254166666667	3.543375
ENSMUSG00000032571	9.575	9.6125	9.65783333333333
ENSMUSG00000026640	2.88090740740741	2.80311111111111	2.76185185185185
ENSMUSG00000078193	13.9825	13.8285	13.7666666666667
ENSMUSG00000031387	7.4155	7.12016666666667	7.34883333333333
ENSMUSG00000029228	6.108	6.13333333333333	6.648
ENSMUSG00000040896	6.14583333333333	6.00333333333333	6.09383333333333
ENSMUSG00000026687	5.38733333333333	5.36579166666667	5.36258333333333
ENSMUSG00000038970	2.1055	2.11483333333333	2.11053703703704
ENSMUSG00000021699	3.11395833333333	3.0305	3.01145833333333
ENSMUSG00000062012	7.35533333333333	7.594	7.74733333333333
ENSMUSG00000027309	1.10789115646259	1.09775510204082	1.08175170068027
ENSMUSG00000089662	8.947	8.05066666666667	8.29033333333333
ENSMUSG00000045302	6.48566666666667	6.56016666666667	6.513
ENSMUSG00000037787	9.66733333333333	9.43833333333333	9.45566666666667
ENSMUSG00000028845	5.82883333333333	5.99866666666667	5.82716666666667
ENSMUSG00000028842	2.04422222222222	2.04738888888889	2.01012962962963
ENSMUSG00000049928	6.05566666666667	5.98216666666667	5.9655
ENSMUSG00000004642	9.83066666666667	9.80283333333333	9.79916666666667
ENSMUSG00000023952	4.181125	4.09833333333333	4.14054166666667
ENSMUSG00000020926	2.55077777777778	2.58098148148148	2.77516666666667
ENSMUSG00000052534	3.3055	3.28870833333333	3.3435
ENSMUSG00000001380	11.408	11.4741666666667	11.3735
ENSMUSG00000020525	3.24895833333333	3.28620833333333	3.25145833333333
ENSMUSG00000004637	1.51088541666667	1.50721875	1.51061458333333
ENSMUSG00000057738	1.83454166666667	1.85220833333333	1.83826041666667
ENSMUSG00000058325	1.8781875	1.86035416666667	1.8891875
ENSMUSG00000047843	5.80195833333333	5.96591666666667	5.87858333333333
ENSMUSG00000032298	8.35866666666667	8.3435	8.36116666666667
ENSMUSG00000060613	15.5066666666667	15.8411666666667	15.811
ENSMUSG00000028145	3.7555	3.70795833333333	3.68929166666667
ENSMUSG00000048163	5.9235	5.91766666666667	6.09366666666667
ENSMUSG00000022453	7.373	7.063	7.204
ENSMUSG00000027905	9.57416666666667	9.45316666666667	9.4905
ENSMUSG00000042404	3.15808333333333	3.09829166666667	3.15429166666667
ENSMUSG00000033257	2.10068518518519	2.11022222222222	2.0752962962963
ENSMUSG00000039828	2.18705555555556	2.20390740740741	2.17674074074074
ENSMUSG00000052423	9.88616666666667	10.1371666666667	9.69866666666667
ENSMUSG00000003531	12.0221666666667	12.0538333333333	11.9918333333333
ENSMUSG00000022656	3.25546296296296	3.20959259259259	3.18692592592593
ENSMUSG00000075202	5.92216666666667	5.92033333333333	5.913
ENSMUSG00000075201	5.92216666666667	5.92033333333333	5.913
ENSMUSG00000112001	6.95520833333333	6.96129166666667	6.96095833333333
ENSMUSG00000040447	9.04766666666667	9.2475	9.3625
ENSMUSG00000030636	7.2775	6.93366666666667	7.12116666666667
ENSMUSG00000067148	11.6515	11.4951666666667	11.5188333333333
ENSMUSG00000025492	13.5175	13.609	13.7103333333333
ENSMUSG00000033237	3.373	3.33229166666667	3.294
ENSMUSG00000012187	6.02116666666667	6.39916666666667	6.208
ENSMUSG00000034175	11.8528333333333	11.7468333333333	11.8568333333333
ENSMUSG00000112740	14.3701666666667	14.4885	14.4545
ENSMUSG00000042348	3.89233333333333	3.88029166666667	3.924875
ENSMUSG00000023905	9.658	9.832	9.3805
ENSMUSG00000112697	14.3701666666667	14.4885	14.4545
ENSMUSG00000112051	6.95520833333333	6.96129166666667	6.96095833333333
ENSMUSG00000047832	6.69583333333333	6.67033333333333	6.60333333333333
ENSMUSG00000054889	2.91135185185185	2.94109259259259	2.8937037037037
ENSMUSG00000027313	8.93916666666667	9.06533333333333	8.48533333333333
ENSMUSG00000070704	14.8178333333333	14.7336666666667	14.7741666666667
ENSMUSG00000026275	3.46345833333333	3.502375	3.50504166666667
ENSMUSG00000032526	5.739	5.80525	5.713875
ENSMUSG00000032092	2.76640740740741	2.71888888888889	2.76590740740741
ENSMUSG00000025732	11.9063333333333	11.5011666666667	11.7433333333333
ENSMUSG00000026434	2.28928125	2.28497916666667	2.29517708333333
ENSMUSG00000027406	12.208	12.0791666666667	12.0798333333333
ENSMUSG00000029102	12.5053333333333	12.5956666666667	12.7785
ENSMUSG00000083457	9.37366666666667	9.48533333333333	9.3445
ENSMUSG00000082675	11.641	11.7505	11.6366666666667
ENSMUSG00000034601	4.25308333333333	4.30879166666667	4.257625
ENSMUSG00000025858	5.40020833333333	5.43083333333333	5.43270833333333
ENSMUSG00000021540	10.6255	10.705	10.7005
ENSMUSG00000023051	9.03533333333333	9.11883333333333	9.13916666666667
ENSMUSG00000026435	9.48883333333333	9.193	9.16483333333333
ENSMUSG00000018189	10.9831666666667	10.949	10.766
ENSMUSG00000030835	12.073	12.0451666666667	11.9733333333333
ENSMUSG00000031521	9.22583333333333	9.30383333333333	9.01183333333333
ENSMUSG00000028713	9.37366666666667	9.48533333333333	9.3445
ENSMUSG00000024403	3.09466666666667	3.06775	3.05520833333333
ENSMUSG00000048647	8.53283333333333	8.48866666666667	8.44133333333333
ENSMUSG00000103677	1.89716666666667	1.87047916666667	1.88294791666667
ENSMUSG00000031788	4.22495833333333	4.24841666666667	4.22404166666667
ENSMUSG00000094806	7.43766666666667	7.37258333333333	7.3435
ENSMUSG00000022283	5.34708333333333	5.36958333333333	5.36416666666667
ENSMUSG00000105852	3.9585	3.95808333333333	3.96758333333333
ENSMUSG00000000561	1.93344791666667	1.92288541666667	1.93947916666667
ENSMUSG00000100104	11.321	11.3421666666667	11.169
ENSMUSG00000045071	3.76391666666667	3.73125	3.75133333333333
ENSMUSG00000058515	6.09016666666667	6.06616666666667	6.09466666666667
ENSMUSG00000029406	2.29985185185185	2.29325925925926	2.32285185185185
ENSMUSG00000024501	6.69583333333333	6.73283333333333	6.74983333333333
ENSMUSG00000097906	15.9865	15.9936666666667	15.9955
ENSMUSG00000025203	7.84233333333333	8.3465	8.19883333333333
ENSMUSG00000028932	4.819125	4.81604166666667	4.81408333333333
ENSMUSG00000031796	11.3281666666667	11.405	11.2978333333333
ENSMUSG00000026170	11.9041666666667	11.7846666666667	11.7883333333333
ENSMUSG00000002329	4.58020833333333	4.63320833333333	4.5775
ENSMUSG00000005583	6.078	6.20283333333333	6.23933333333333
ENSMUSG00000021285	3.701625	3.70966666666667	3.78933333333333
ENSMUSG00000005220	7.58516666666667	7.15316666666667	6.51233333333333
ENSMUSG00000022724	10.354	10.2881666666667	10.4538333333333
ENSMUSG00000074811	9.41666666666667	9.4285	9.42766666666667
ENSMUSG00000025979	10.4435	10.3316666666667	10.3393333333333
ENSMUSG00000027804	5.69675	5.75166666666667	5.60975
ENSMUSG00000036216	12.051	12.097	12.1633333333333
ENSMUSG00000029909	6.4495	6.37183333333333	6.421
ENSMUSG00000021253	6.59233333333333	6.80083333333333	6.71833333333333
ENSMUSG00000068819	6.15066666666667	6.10283333333333	6.17866666666667
ENSMUSG00000067713	4.75004166666667	4.68208333333333	4.67833333333333
ENSMUSG00000061576	6.03383333333333	5.92983333333333	5.91116666666667
ENSMUSG00000071724	5.84533333333333	5.80183333333333	5.90483333333333
ENSMUSG00000021256	6.6095	6.4395	6.6065
ENSMUSG00000021039	4.75516666666667	4.70691666666667	4.74033333333333
ENSMUSG00000021257	7.51066666666667	7.46933333333333	7.67233333333333
ENSMUSG00000001930	3.86566666666667	3.84166666666667	3.93454166666667
ENSMUSG00000097162	10.024	9.99216666666667	10.1376666666667
ENSMUSG00000009905	2.70687037037037	2.59625925925926	2.62853703703704
ENSMUSG00000028194	4.67945833333333	4.55495833333333	4.84204166666667
ENSMUSG00000052557	6.03683333333333	6.18816666666667	6.13016666666667
ENSMUSG00000023348	5.111375	5.10558333333333	5.09679166666667
ENSMUSG00000033964	6.413	6.51033333333333	6.344
ENSMUSG00000038095	1.76553125	1.75571875	1.76345833333333
ENSMUSG00000031661	3.51858333333333	3.53475	3.56570833333333
ENSMUSG00000029727	11.047	11.4211666666667	10.9588333333333
ENSMUSG00000044456	8.28683333333333	8.12966666666667	8.37583333333333
ENSMUSG00000089832	8.90733333333333	9.04666666666667	8.99266666666667
ENSMUSG00000032745	2.85274074074074	2.82172222222222	2.83903703703704
ENSMUSG00000026670	9.57633333333333	9.83466666666667	9.589
ENSMUSG00000029182	3.10925	3.11366666666667	3.127625
ENSMUSG00000026739	3.96966666666667	3.95445833333333	3.96433333333333
ENSMUSG00000032058	2.27838888888889	2.2307962962963	2.27005555555556
ENSMUSG00000031633	4.810625	4.85804166666667	4.87920833333333
ENSMUSG00000068086	7.83325	7.80408333333333	7.81416666666667
ENSMUSG00000023169	2.06907407407407	2.05622222222222	2.09512962962963
ENSMUSG00000021051	2.87048148148148	2.85031481481482	2.78431481481481
ENSMUSG00000085442	6.8855	6.93025	6.87416666666667
ENSMUSG00000000440	7.83916666666667	7.97633333333333	7.696
ENSMUSG00000004044	4.3905	4.39866666666667	4.398375
ENSMUSG00000074643	3.79833333333333	3.85691666666667	3.79108333333333
ENSMUSG00000038762	11.451	11.5036666666667	11.455
ENSMUSG00000020783	3.55683333333333	3.57216666666667	3.58758333333333
ENSMUSG00000030166	3.45995833333333	3.422625	3.49279166666667
ENSMUSG00000030272	3.696625	3.61904166666667	3.63804166666667
ENSMUSG00000024997	11.4095	11.3333333333333	11.2348333333333
ENSMUSG00000026368	12.3796666666667	12.2623333333333	12.256
ENSMUSG00000042046	2.31611111111111	2.2662962962963	2.2622037037037
ENSMUSG00000098950	3.79833333333333	3.85691666666667	3.79108333333333
ENSMUSG00000020248	4.869875	4.96208333333333	4.84483333333333
ENSMUSG00000020700	7.19483333333333	7.046	7.0615
ENSMUSG00000052353	6.2975	6.3155	6.46183333333333
ENSMUSG00000032301	5.68458333333333	5.77925	5.689875
ENSMUSG00000061740	3.00241666666667	2.98566666666667	3.01889583333333
ENSMUSG00000027122	2.52281481481481	2.5612037037037	2.52262962962963
ENSMUSG00000001441	2.81777777777778	2.85231481481481	2.8077037037037
ENSMUSG00000021190	11.5656666666667	11.5128333333333	11.5726666666667
ENSMUSG00000009293	2.98383333333333	3.03664814814815	2.9987962962963
ENSMUSG00000073601	6.34266666666667	6.26316666666667	6.35416666666667
ENSMUSG00000044424	14.9938333333333	15.0755	14.9521666666667
ENSMUSG00000073970	6.1875	6.02616666666667	6.19333333333333
ENSMUSG00000015468	3.45345833333333	3.46433333333333	3.47270833333333
ENSMUSG00000026365	2.52793333333333	2.54589333333333	2.52072
ENSMUSG00000029311	6.133875	5.824375	6.20508333333333
ENSMUSG00000060802	14.9553333333333	15.0773333333333	15.0425
ENSMUSG00000001289	11.321	11.3421666666667	11.169
ENSMUSG00000029310	13.2315	13.3071666666667	13.2101666666667
ENSMUSG00000003546	11.2486666666667	11.4656666666667	11.3533333333333
ENSMUSG00000007603	10.7826666666667	10.753	10.7206666666667
ENSMUSG00000026694	7.21783333333333	6.92583333333333	7.1605
ENSMUSG00000034032	8.95716666666667	8.89916666666667	8.9785
ENSMUSG00000031669	6.65266666666667	6.71216666666667	6.58633333333333
ENSMUSG00000034786	6.78633333333333	6.80583333333333	6.91483333333333
ENSMUSG00000020743	12.365	12.1485	12.1823333333333
ENSMUSG00000024158	13.6671666666667	13.4988333333333	13.4693333333333
ENSMUSG00000078180	14.3701666666667	14.4885	14.4545
ENSMUSG00000015085	9.63966666666667	9.5175	9.76983333333333
ENSMUSG00000033554	9.60816666666667	9.58266666666667	9.60916666666667
ENSMUSG00000043310	11.8308333333333	11.6701666666667	11.7991666666667
ENSMUSG00000001755	13.4326666666667	13.471	13.4398333333333
ENSMUSG00000026021	12.8345	12.8405	12.7695
ENSMUSG00000026663	4.14625	4.227875	4.23820833333333
ENSMUSG00000021886	6.3665	6.45816666666667	6.50783333333333
ENSMUSG00000006390	12.1535	12.4246666666667	12.3096666666667
ENSMUSG00000020257	10.0281666666667	9.8925	9.9055
ENSMUSG00000058838	14.3766666666667	14.3055	14.422
ENSMUSG00000079563	5.598875	5.53870833333333	5.552
ENSMUSG00000017221	14.3693333333333	14.4041666666667	14.3111666666667
ENSMUSG00000026656	3.34587037037037	3.30790740740741	3.28446296296296
ENSMUSG00000053332	8.48466666666667	8.23666666666667	7.95916666666667
ENSMUSG00000039414	2.25251851851852	2.27185185185185	2.22825925925926
ENSMUSG00000060807	13.2593333333333	13.5046666666667	13.4926666666667
ENSMUSG00000028673	5.96195833333333	5.94175	6.00583333333333
ENSMUSG00000059772	7.61616666666667	7.65783333333333	7.61616666666667
ENSMUSG00000014226	11.8525	12.0335	11.609
ENSMUSG00000001524	10.3146666666667	10.2341666666667	10.3296666666667
ENSMUSG00000075517	15.754	15.6881666666667	15.7283333333333
ENSMUSG00000058076	12.0246666666667	11.9563333333333	11.8781666666667
ENSMUSG00000018476	4.12754166666667	4.14495833333333	4.15420833333333
ENSMUSG00000022770	2.65633333333333	2.65037037037037	2.65848148148148
ENSMUSG00000063888	4.902625	4.94183333333333	4.85779166666667
ENSMUSG00000074639	12.1881666666667	11.9506666666667	12.297
ENSMUSG00000040134	15.3041666666667	15.2795	15.378
ENSMUSG00000081434	15.9865	15.9936666666667	15.9955
ENSMUSG00000076614	6.32816666666667	6.78433333333333	7.197
ENSMUSG00000074457	9.12283333333333	9.00783333333333	9.09983333333333
ENSMUSG00000027624	2.11524074074074	2.1255	2.1287037037037
ENSMUSG00000040225	2.35694444444444	2.35861111111111	2.36816666666667
ENSMUSG00000003360	3.54441666666667	3.65229166666667	3.62166666666667
ENSMUSG00000051716	13.6621666666667	13.7951666666667	13.9506666666667
ENSMUSG00000058613	15.754	15.6881666666667	15.7283333333333
ENSMUSG00000039384	6.73316666666667	6.77933333333333	6.7915
ENSMUSG00000041733	2.80542592592593	2.8047037037037	2.79174074074074
ENSMUSG00000105796	14.9938333333333	15.0755	14.9521666666667
ENSMUSG00000026339	3.50404166666667	3.50479166666667	3.50395833333333
ENSMUSG00000099681	9.46133333333333	9.11183333333333	9.52166666666667
ENSMUSG00000029096	3.28791666666667	3.29683333333333	3.2875
ENSMUSG00000041696	6.27366666666667	6.12316666666667	6.1605
ENSMUSG00000016758	8.2465	7.93033333333333	8.25733333333333
